TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO
1000,12:02:32,153,F,DESCENT,741.4,23.0,92.8,4.15,0.33,1.89,-0.31,0.42,-0.54,-0.31,7.17,12:02:32,757.7,37.4219,-122.0839,7,
1000,12:02:33,154,F,DESCENT,741.9,23.3,92.8,4.15,0.31,3.27,1.15,0.14,0.28,0.06,9.87,12:02:33,753.8,37.4219,-122.0839,9,
1000,12:02:34,155,F,DESCENT,743.3,22.9,92.8,4.15,0.31,-0.63,3.41,1.19,0.17,0.3,9.23,12:02:34,757.8,37.4219,-122.0839,10,
1000,12:02:35,156,F,DESCENT,743.4,23.2,92.8,4.13,0.31,4.13,0.55,0.43,0.09,0.03,8.64,12:02:35,756.9,37.4219,-122.0839,9,
1000,12:02:36,157,F,DESCENT,741.5,23.2,92.8,4.15,0.33,3.66,2.17,0.95,-0.3,0.13,8.96,12:02:36,753.2,37.4219,-122.0839,9,
1000,12:02:37,158,F,DESCENT,740.0,23.0,92.9,4.15,0.31,1.3,-1.03,-0.35,0.41,0.22,9.97,12:02:37,749.9,37.4219,-122.0839,10,
1000,12:02:38,159,F,DESCENT,733.4,23.2,92.9,4.15,0.3,-0.81,3.49,0.53,-0.38,0.48,9.73,12:02:38,748.7,37.4219,-122.0839,11,
1000,12:02:39,160,F,DESCENT,729.3,23.4,93.0,4.14,0.3,4.18,4.45,1.47,-0.04,0.19,11.58,12:02:39,740.9,37.4219,-122.0839,8,
1000,12:02:40,161,F,DESCENT,721.1,23.3,93.0,4.13,0.34,3.14,2.52,0.23,-0.46,0.23,9.84,12:02:40,740.1,37.4219,-122.0839,8,
1000,12:02:41,162,F,DESCENT,716.5,23.1,93.1,4.13,0.32,-1.44,4.7,1.68,-0.38,0.25,10.67,12:02:41,729.0,37.4219,-122.0839,9,
1000,12:02:42,163,F,DESCENT,711.7,23.3,93.1,4.15,0.32,3.07,2.79,1.45,-0.24,-0.27,8.91,12:02:42,726.4,37.4219,-122.0839,9,
1000,12:02:43,164,F,DESCENT,707.0,22.8,93.2,4.16,0.31,2.2,3.08,-0.96,0.21,0.15,11.63,12:02:43,722.5,37.4219,-122.0839,9,
1000,12:02:44,165,F,DESCENT,704.5,23.5,93.2,4.15,0.33,-0.34,-0.1,1.7,0.02,0.31,11.05,12:02:44,714.2,37.4219,-122.0839,9,
1000,12:02:45,166,F,DESCENT,703.1,23.4,93.2,4.14,0.32,0.17,0.28,-1.03,-0.17,0.14,11.46,12:02:45,720.6,37.4219,-122.0839,10,
1000,12:02:46,167,F,DESCENT,703.4,23.3,93.2,4.15,0.31,2.47,1.31,1.3,-0.1,0.05,11.27,12:02:46,718.4,37.4219,-122.0839,9,
1000,12:02:47,168,F,DESCENT,702.8,23.4,93.2,4.15,0.32,0.75,1.9,-0.7,-0.08,0.38,11.34,12:02:47,715.0,37.4219,-122.0839,9,
1000,12:02:48,169,F,DESCENT,702.6,23.6,93.2,4.15,0.32,-2.04,1.88,-1.28,-0.17,-0.35,11.55,12:02:48,718.7,37.4219,-122.0839,9,
1000,12:02:49,170,F,DESCENT,704.8,23.2,93.2,4.14,0.32,-1.9,-0.84,0.11,0.01,-0.02,11.87,12:02:49,721.7,37.4219,-122.0839,8,
1000,12:02:50,171,F,DESCENT,703.1,23.5,93.2,4.13,0.33,-4.13,-0.43,-0.07,0.04,-0.07,10.64,12:02:50,717.5,37.4219,-122.0839,9,
1000,12:02:51,172,F,DESCENT,697.3,23.3,93.3,4.13,0.31,-1.94,4.38,-0.73,-0.43,0.61,9.85,12:02:51,707.3,37.4219,-122.0839,10,
1000,12:02:52,173,F,DESCENT,696.4,23.5,93.3,4.13,0.33,-0.89,1.92,-1.06,-0.29,0.51,10.27,12:02:52,712.5,37.4219,-122.0839,10,
1000,12:02:53,174,F,DESCENT,689.1,23.6,93.4,4.13,0.3,-3.86,-0.71,-0.2,0.17,-0.16,9.33,12:02:53,710.0,37.4219,-122.0839,9,
1000,12:02:54,175,F,DESCENT,681.4,23.5,93.5,4.14,0.32,-3.23,0.37,1.07,-0.4,0.33,8.52,12:02:54,697.9,37.4219,-122.0839,9,
1000,12:02:55,176,F,DESCENT,676.4,23.5,93.5,4.13,0.33,-3.48,-1.33,-0.61,0.27,0.19,9.25,12:02:55,690.9,37.4219,-122.0839,8,
1000,12:02:56,177,F,DESCENT,672.7,23.8,93.6,4.13,0.32,-2.12,-0.57,0.12,-0.38,-0.14,7.88,12:02:56,688.7,37.4219,-122.0839,9,
1000,12:02:57,178,F,DESCENT,668.3,24.1,93.6,4.15,0.33,-1.79,-1.37,0.2,-0.03,-0.97,10.22,12:02:57,680.2,37.4219,-122.0839,9,
1000,12:02:58,179,F,DESCENT,662.5,23.6,93.7,4.14,0.3,-4.43,-0.73,-1.75,0.16,0.17,9.01,12:02:58,672.2,37.4219,-122.0839,9,
1000,12:02:59,180,F,DESCENT,664.9,23.1,93.7,4.14,0.32,-2.32,-2.75,-0.05,-0.31,0.18,6.78,12:02:59,677.2,37.4219,-122.0839,7,
1000,12:03:00,181,F,DESCENT,663.5,23.9,93.6,4.15,0.32,-0.08,-1.55,0.69,0.24,-0.65,8.33,12:03:00,678.4,37.4219,-122.0839,10,
1000,12:03:01,182,F,DESCENT,664.4,23.5,93.7,4.15,0.32,-2.03,-2.88,-0.51,-0.07,0.35,7.98,12:03:01,683.4,37.4219,-122.0839,9,
1000,12:03:02,183,F,DESCENT,665.7,23.6,93.6,4.13,0.33,-3.0,0.33,0.37,0.04,-0.04,7.85,12:03:02,677.0,37.4219,-122.0839,9,
1000,12:03:03,184,F,DESCENT,663.9,23.6,93.7,4.16,0.31,-1.98,-1.92,-0.0,-0.26,0.37,8.78,12:03:03,685.3,37.4219,-122.0839,9,
1000,12:03:04,185,F,DESCENT,665.2,23.8,93.6,4.14,0.32,-2.68,-1.64,-0.99,-0.1,-0.26,8.05,12:03:04,679.3,37.4219,-122.0839,9,
1000,12:03:05,186,F,DESCENT,660.2,23.7,93.7,4.15,0.31,-1.95,-1.84,-0.86,-0.21,0.11,8.02,12:03:05,681.1,37.4219,-122.0839,7,
1000,12:03:06,187,F,DESCENT,657.2,23.6,93.7,4.15,0.32,-0.64,-5.68,-1.53,-0.16,-0.1,10.47,12:03:06,673.6,37.4219,-122.0839,8,
1000,12:03:07,188,F,DESCENT,650.5,23.5,93.8,4.14,0.32,-0.98,-1.86,-0.91,0.22,0.18,9.2,12:03:07,668.2,37.4219,-122.0839,8,
1000,12:03:08,189,F,DESCENT,645.6,23.8,93.8,4.12,0.31,0.51,-0.38,-1.16,0.14,-0.24,9.67,12:03:08,666.0,37.4219,-122.0839,8,
1000,12:03:09,190,F,DESCENT,639.6,23.8,93.9,4.14,0.33,-1.63,-0.44,-1.69,-0.0,0.21,10.52,12:03:09,653.1,37.4219,-122.0839,8,
1000,12:03:10,191,F,DESCENT,631.3,24.0,94.0,4.14,0.31,2.8,-2.05,-2.39,-0.3,-0.1,9.31,12:03:10,646.7,37.4219,-122.0839,7,
1000,12:03:11,192,F,DESCENT,628.3,23.9,94.1,4.13,0.32,0.82,-2.04,-0.79,0.44,0.73,11.07,12:03:11,643.5,37.4219,-122.0839,8,
1000,12:03:12,193,F,DESCENT,624.8,23.7,94.1,4.12,0.32,2.54,-4.27,-0.44,0.13,0.14,11.09,12:03:12,641.6,37.4219,-122.0839,9,
1000,12:03:13,194,F,DESCENT,625.2,23.9,94.1,4.15,0.33,4.64,1.06,-0.86,-0.05,-0.19,11.83,12:03:13,638.1,37.4219,-122.0839,10,
1000,12:03:14,195,F,DESCENT,624.6,23.8,94.1,4.13,0.32,1.97,-3.38,-0.34,-0.05,-0.47,11.0,12:03:14,641.6,37.4219,-122.0839,9,
1000,12:03:15,196,F,DESCENT,626.6,23.8,94.1,4.13,0.31,4.45,-0.27,-0.36,-0.0,0.14,12.12,12:03:15,643.4,37.4219,-122.0839,8,
1000,12:03:16,197,F,DESCENT,626.9,24.2,94.1,4.14,0.31,0.43,0.83,-1.08,0.62,0.22,12.63,12:03:16,643.4,37.4219,-122.0839,8,
1000,12:03:17,198,F,DESCENT,628.0,23.9,94.0,4.14,0.32,1.36,-0.67,-1.08,0.26,-0.26,11.44,12:03:17,640.3,37.4219,-122.0839,8,
1000,12:03:18,199,F,DESCENT,627.1,24.1,94.1,4.13,0.31,0.26,-1.66,-0.42,0.31,0.43,11.86,12:03:18,636.9,37.4219,-122.0839,7,
1000,12:03:19,200,F,DESCENT,621.8,24.1,94.1,4.14,0.31,4.06,-1.45,-0.92,0.55,-0.07,11.41,12:03:19,636.9,37.4219,-122.0839,8,
1000,12:03:20,201,F,DESCENT,618.4,24.2,94.1,4.15,0.3,2.15,-0.22,-2.0,-0.04,-0.07,12.33,12:03:20,634.5,37.4219,-122.0839,8,
1000,12:03:21,202,F,DESCENT,612.6,24.1,94.2,4.15,0.31,3.66,0.3,-0.23,0.11,-0.19,10.31,12:03:21,630.1,37.4219,-122.0839,8,
1000,12:03:22,203,F,DESCENT,604.4,24.0,94.3,4.13,0.3,4.64,1.14,-2.12,-0.06,-0.47,11.35,12:03:22,618.3,37.4219,-122.0839,8,
1000,12:03:23,204,F,DESCENT,598.5,24.3,94.4,4.14,0.3,2.71,0.74,0.61,0.06,-0.31,9.95,12:03:23,617.0,37.4219,-122.0839,8,
1000,12:03:24,205,F,DESCENT,592.9,24.0,94.4,4.13,0.3,4.71,0.46,1.35,0.18,-0.2,10.15,12:03:24,607.9,37.4219,-122.0839,8,
1000,12:03:25,206,F,DESCENT,592.0,24.2,94.4,4.13,0.3,2.55,3.01,0.68,0.2,0.31,9.81,12:03:25,603.2,37.4219,-122.0839,7,
1000,12:03:26,207,F,DESCENT,587.1,24.3,94.5,4.14,0.29,0.83,1.78,0.47,0.57,-0.67,9.74,12:03:26,602.0,37.4219,-122.0839,9,
1000,12:03:27,208,F,DESCENT,585.8,24.5,94.5,4.14,0.3,1.59,-1.62,0.79,-0.01,-0.11,8.27,12:03:27,594.5,37.4219,-122.0839,9,
1000,12:03:28,209,F,DESCENT,586.5,24.4,94.5,4.13,0.29,0.92,3.29,-0.3,0.21,0.39,9.22,12:03:28,603.9,37.4219,-122.0839,9,
1000,12:03:29,210,F,DESCENT,584.9,24.5,94.6,4.13,0.31,1.16,1.87,-0.94,0.21,0.1,7.99,12:03:29,596.9,37.4219,-122.0839,8,
1000,12:03:30,211,F,PROBE_RELEASE,587.5,24.3,94.5,4.01,0.79,-9.0,12.77,-2.51,0.3,0.39,4.35,12:03:30,602.0,37.4219,-122.0839,7,MEC_RELEASE_ON
1000,12:03:31,212,F,PROBE_RELEASE,587.2,24.1,94.5,4.02,0.86,4.35,-10.03,4.88,0.04,-0.09,12.85,12:03:31,598.2,37.4219,-122.0839,10,MEC_RELEASE_ON
1000,12:03:32,213,F,PROBE_RELEASE,585.4,24.4,94.5,3.98,0.79,0.6,-6.92,15.16,-0.61,-0.3,7.14,12:03:32,601.7,37.4219,-122.0839,8,MEC_RELEASE_ON
1000,12:03:33,214,F,PROBE_RELEASE,583.9,24.4,94.6,4.02,0.67,-16.73,-4.07,-11.1,-0.26,0.42,12.87,12:03:33,601.1,37.4219,-122.0839,8,MEC_RELEASE_ON
1000,12:03:34,215,F,PROBE_RELEASE,578.9,24.4,94.6,3.97,0.76,-0.75,-1.47,-9.47,0.17,-0.14,8.44,12:03:34,594.4,37.4219,-122.0839,8,MEC_RELEASE_ON
1000,12:03:35,216,F,PROBE_RELEASE,572.8,24.2,94.7,3.97,0.67,-2.89,-1.29,3.9,0.05,-0.04,11.12,12:03:35,587.0,37.4219,-122.0839,9,MEC_RELEASE_ON
1000,12:03:36,217,F,PROBE_RELEASE,566.6,24.3,94.8,4.0,0.76,-8.88,-3.17,0.91,0.4,0.02,6.5,12:03:36,587.6,37.4219,-122.0839,7,MEC_RELEASE_ON
1000,12:03:37,218,F,PROBE_RELEASE,560.9,24.5,94.8,3.97,0.85,6.53,-9.28,7.32,0.23,0.13,7.84,12:03:37,573.8,37.4219,-122.0839,8,MEC_RELEASE_ON
1000,12:03:38,219,F,DESCENT,553.7,24.5,94.9,4.13,0.3,-2.17,2.35,-0.33,0.01,-0.18,8.89,12:03:38,570.9,37.4219,-122.0839,7,
1000,12:03:39,220,F,DESCENT,549.8,24.3,94.9,4.11,0.3,-2.82,1.96,-0.7,0.27,-0.27,7.13,12:03:39,560.3,37.4219,-122.0839,8,
1000,12:03:40,221,F,DESCENT,548.2,24.6,94.9,4.12,0.31,-2.97,2.62,-1.25,0.06,0.27,10.33,12:03:40,560.2,37.4219,-122.0839,9,
1000,12:03:41,222,F,DESCENT,547.3,24.7,95.0,4.16,0.29,-2.24,4.15,0.28,-0.39,0.29,8.84,12:03:41,566.3,37.4219,-122.0839,9,
1000,12:03:42,223,F,DESCENT,549.3,24.3,94.9,4.13,0.32,-3.11,-2.15,0.33,-0.16,0.09,9.52,12:03:42,561.2,37.4219,-122.0839,8,
1000,12:03:43,224,F,DESCENT,547.7,24.0,95.0,4.15,0.31,-1.65,4.96,-0.19,-0.43,0.03,11.14,12:03:43,566.7,37.4219,-122.0839,8,
1000,12:03:44,225,F,DESCENT,547.3,24.5,95.0,4.13,0.3,-2.33,3.95,0.59,-0.54,-0.25,11.42,12:03:44,565.8,37.4219,-122.0839,9,
1000,12:03:45,226,F,DESCENT,549.4,24.1,94.9,4.14,0.32,-2.42,2.2,-0.0,0.69,0.19,11.46,12:03:45,562.3,37.4219,-122.0839,8,
1000,12:03:46,227,F,DESCENT,547.1,24.5,95.0,4.14,0.31,-1.17,0.04,-0.28,0.29,-0.1,11.14,12:03:46,559.7,37.4219,-122.0839,10,
1000,12:03:47,228,F,DESCENT,543.1,24.5,95.0,4.12,0.31,-0.89,-0.93,0.25,-0.1,0.18,13.55,12:03:47,561.5,37.4219,-122.0839,8,
1000,12:03:48,229,F,DESCENT,539.3,24.5,95.1,4.13,0.32,-3.39,-1.33,0.75,-0.62,0.32,10.55,12:03:48,555.6,37.4219,-122.0839,7,
1000,12:03:49,230,F,DESCENT,531.7,25.0,95.1,4.13,0.33,-0.18,-1.49,0.39,-0.15,-0.09,11.86,12:03:49,545.7,37.4219,-122.0839,8,
1000,12:03:50,231,F,DESCENT,529.7,24.5,95.1,4.12,0.31,-3.48,-0.48,-0.79,0.26,0.19,11.3,12:03:50,538.6,37.4219,-122.0839,9,
1000,12:03:51,232,F,DESCENT,522.0,24.4,95.2,4.14,0.32,-3.72,-2.01,1.15,-0.04,0.07,10.52,12:03:51,544.5,37.4219,-122.0839,9,
1000,12:03:52,233,F,DESCENT,516.4,24.7,95.3,4.12,0.32,-1.43,-2.61,-0.1,-0.44,0.32,10.8,12:03:52,529.6,37.4219,-122.0839,8,
1000,12:03:53,234,F,DESCENT,511.4,24.8,95.4,4.13,0.34,-1.36,-0.3,1.32,0.61,-0.3,10.7,12:03:53,525.9,37.4219,-122.0839,7,
1000,12:03:54,235,F,DESCENT,509.1,24.8,95.4,4.13,0.32,-0.75,-1.91,0.59,0.03,-0.37,12.25,12:03:54,516.9,37.4219,-122.0839,7,
1000,12:03:55,236,F,DESCENT,507.7,24.9,95.4,4.14,0.32,-2.5,1.37,1.08,0.13,0.05,9.61,12:03:55,528.4,37.4219,-122.0839,8,
1000,12:03:56,237,F,DESCENT,507.6,24.7,95.4,4.13,0.32,-0.44,0.72,1.01,-0.49,0.11,10.31,12:03:56,523.2,37.4219,-122.0839,7,
1000,12:03:57,238,F,DESCENT,509.6,24.7,95.4,4.14,0.31,0.04,-3.96,0.39,-0.25,0.35,9.74,12:03:57,524.4,37.4219,-122.0839,9,
1000,12:03:58,239,F,DESCENT,511.9,24.8,95.3,4.13,0.33,-0.45,-4.84,0.69,0.24,-0.17,7.7,12:03:58,528.6,37.4219,-122.0839,8,
1000,12:03:59,240,F,DESCENT,508.9,24.8,95.4,4.13,0.29,1.37,-3.55,-0.92,-0.29,0.11,9.92,12:03:59,521.6,37.4219,-122.0839,9,
1000,12:04:00,241,F,DESCENT,508.1,24.7,95.4,4.11,0.33,0.74,-2.16,-0.53,-0.31,-0.39,8.72,12:04:00,524.6,37.4219,-122.0839,9,
1000,12:04:01,242,F,DESCENT,504.8,24.5,95.4,4.12,0.31,3.18,-2.97,-0.65,0.4,-0.44,9.32,12:04:01,514.5,37.4219,-122.0839,8,
1000,12:04:02,243,F,DESCENT,501.7,24.6,95.5,4.13,0.32,0.18,-3.69,1.14,-0.25,0.26,8.71,12:04:02,513.0,37.4219,-122.0839,9,
